0,1.238833888682872,0,0.122014488222789,0,-0.08036352079666885,0,1.053984716977558,0,0.3197227684679658,0,-0.1940147018273702,0,0.7924846503714592,0,0.4235918706936146,0,-0.1940147018273702,0,0.5837557912487745,0,0.4790759969012721,0,-0.08036352079666888
-0.0295538545008787,0.2799800894209153,0.1529706172494111,0.103622966624186,0.2563719172266632,-0.0295538545008787,-0.03526986829014282,0.1620969272418184,0.06392968562196708,0.2499612421347689,0.2909794351617867,-0.03526986829014282,0.05345656727145894,0.08593228828767589,-0.07052403126069115,0.2824146547989246,0.2866509313264009,0.05345656727145894,0.1076327926445182,0.1900670662781363,-0.2013418492663298,0.2056445775214234,0.1946192222817589,0.1076327926445182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
