0,-0.1888484151897928,-0.3727394776860646,-0.5478824539567528,-0.712327514698579,-0.8643698093287183,-0.9989867159038196,-1.108601715416577,-1.190372842751423,-1.244468825161159,-1.264367526327674,-1.244468825161175,-1.190372842751463,-1.108601715416615,-0.9989867159038721,-0.8643698093287463,-0.7123275146986072,-0.5478824539567601,-0.3727394776860711,-0.188848415189787
-0.009167094849187027,-0.1956755668881,-0.3780825715553132,-0.5521213906586872,-0.7157578152202185,-0.8659270671151318,-0.9966892212454538,-1.099952342537875,-1.173989383088333,-1.219003815388005,-1.230356882393867,-1.204850244196078,-1.148091036904855,-1.066194011604248,-0.959543784723768,-0.8311429159493654,-0.6858769795641824,-0.5274510372991353,-0.3568952087523978,-0.176804887722634
-0.01716341969500997,-0.1967478742786102,-0.3725704660405659,-0.5399515316784415,-0.6958504597037108,-0.8359807062947562,-0.9544242303138617,-1.045046953424665,-1.107278419403341,-1.141328346193651,-1.145360231604034,-1.118967626213599,-1.066175113513501,-0.9909918019975675,-0.8941237603720799,-0.7776950551226439,-0.6440484177581458,-0.4956313693947325,-0.3337020539097914,-0.1614646023092924
-0.02330545682479979,-0.1929203783375518,-0.3587598669452611,-0.5157440408358119,-0.6597303171120766,-0.7856965602523214,-0.8887556302823671,-0.9652466407385313,-1.015548237137388,-1.040367246572117,-1.040080823862028,-1.015812403792894,-0.9699446410288272,-0.9043654314116774,-0.8193823538367733,-0.7160410684486023,-0.5951118186780608,-0.4582354412458642,-0.3070555472841945,-0.1451569837312482
-0.02760844374207484,-0.1857091982852946,-0.3398787936951597,-0.484649452092858,-0.6151260081072316,-0.7261600481017979,-0.8142438209369948,-0.8777420088234708,-0.9178275722466022,-0.935883229593827,-0.9334926811412125,-0.9122542848760148,-0.8733992782847563,-0.8173393788234279,-0.7436867127063929,-0.6525726118405594,-0.5439793533197039,-0.4190655355019301,-0.2796002308268548,-0.1292900139058479
-0.0304023433738815,-0.1764431636514748,-0.3183432391796675,-0.4503124791169372,-0.5670981554259392,-0.6639292109409271,-0.7386369237139608,-0.791071997983651,-0.8229928082487351,-0.8362562272531656,-0.8329146565952781,-0.814587924790847,-0.781814590118912,-0.7340907641676586,-0.6703944483477401,-0.5901844986172362,-0.4931499452183867,-0.3801366356868116,-0.252712044404386,-0.1144437958917232
-0.03148687561517649,-0.1655626758099741,-0.2952443052269688,-0.4144922668660473,-0.5180383592362436,-0.6018623523519545,-0.6650209205148675,-0.7083948454265616,-0.7340405517344809,-0.7439731781349659,-0.7403355605800308,-0.7246595248061614,-0.6970806118438171,-0.656506066362503,-0.6014461668018614,-0.5309052184628786,-0.44458369382753,-0.3431654704794373,-0.2277183214061489,-0.1014213599186547
-0.02984586510322926,-0.1527774749236556,-0.2709658662634659,-0.3782040709069686,-0.4695448460865315,-0.542043781526991,-0.5958207620749536,-0.6323394758781221,-0.6536268032138957,-0.661583834930295,-0.6583121871239244,-0.6452827920134688,-0.6223636665477171,-0.5880157960955746,-0.5404742118281063,-0.4784499564595893,-0.4018074781210401,-0.3112393997541309,-0.207104366212207,-0.09199013528198709
-0.02407905713528223,-0.1376488919619675,-0.245968188239271,-0.3428028407742071,-0.4239067580309623,-0.4876656671044411,-0.534900515451827,-0.5671379909783132,-0.586145985193012,-0.5935704070519264,-0.5915153310696329,-0.5814260627194141,-0.5629152328735499,-0.5340469633403352,-0.4930158423452721,-0.4383556613911188,-0.3700487632833097,-0.2888415505057978,-0.194360084433093,-0.08857698330585273
-0.01364834806250153,-0.120818744681243,-0.2220730979603001,-0.3114138551977941,-0.3856303806331345,-0.4444451877175506,-0.4887116076296641,-0.5195308454801286,-0.5384377346192134,-0.5468634774155053,-0.5470292391841106,-0.5402852617189176,-0.5259161472517987,-0.5016757095923197,-0.4659399574950454,-0.4171856247461751,-0.3552874004313702,-0.2807355383718119,-0.1927247926006196,-0.09298100522984183
-3.957539328722884e-14,-0.1046975238028131,-0.2028423827731359,-0.2889751225842819,-0.3609059942283356,-0.4192525862229241,-0.4642344962743726,-0.4963705146305589,-0.5171523105577472,-0.5280019637027411,-0.5312569793427246,-0.5280019637027291,-0.5171523105577235,-0.4963705146305236,-0.4642344962743239,-0.4192525862228588,-0.3609059942282705,-0.2889751225841897,-0.2028423827730625,-0.1046975238027235
0.01364834806247778,-0.0929810052298396,-0.1927247926006227,-0.2807355383717828,-0.3552874004313468,-0.417185624746126,-0.465939957494985,-0.5016757095922458,-0.5259161472517108,-0.5402852617188144,-0.5470292391839938,-0.5468634774153763,-0.5384377346190773,-0.5195308454799895,-0.4887116076295268,-0.4444451877174257,-0.3856303806330116,-0.3114138551977166,-0.2220730979602296,-0.1208187446812107
0.02407905713522478,-0.0885769833058903,-0.1943600844330794,-0.2888415505057644,-0.3700487632832212,-0.4383556613910058,-0.493015842345123,-0.5340469633401584,-0.5629152328733495,-0.5814260627191963,-0.5915153310694014,-0.5935704070516895,-0.5861459851927746,-0.5671379909780793,-0.534900515451605,-0.4876656671042277,-0.4239067580307876,-0.3428028407740416,-0.2459681882391539,-0.1376488919618689
0.02984586510324429,-0.09199013528192077,-0.2071043662121183,-0.3112393997539895,-0.40180747812088,-0.4784499564593895,-0.5404742118278881,-0.5880157960953326,-0.6223636665474586,-0.6452827920131938,-0.6583121871236413,-0.6615838349300084,-0.6536268032136134,-0.6323394758778557,-0.5958207620747058,-0.5420437815267878,-0.4695448460863563,-0.378204070906861,-0.2709658662633927,-0.1527774749236393
0.03148687561514703,-0.1014213599186493,-0.227718321406081,-0.3431654704793328,-0.444583693827361,-0.5309052184626738,-0.6014461668016057,-0.6565060663622138,-0.6970806118434929,-0.7246595248058167,-0.7403355605796718,-0.7439731781346063,-0.7340405517341327,-0.7083948454262301,-0.6650209205145734,-0.6018623523516872,-0.518038359236037,-0.4144922668658714,-0.2952443052268505,-0.1655626758098898
