0,0.02590810917166774,0.0476507081845594,0.0627040509046853,0.0703936947918465,0.07245320848442305,0.06927296081221214,0.06010610234140311,0.04422769361089269,0.02377285846689481,-7.062328988642216e-14,-0.02377285846656898,-0.04422769361102023,-0.06010610234105306,-0.06927296081229899,-0.07245320848403626,-0.07039369479188579,-0.06270405090426906,-0.04765070818456807,-0.0259081091712365
-0.05124028972243116,-0.02518413984472955,0.002420575329112394,0.01944026683100151,0.0347800775105408,0.03975216785177083,0.04404275488343302,0.03593635308492674,0.02472833622266559,0.001690284413930414,-0.02096711672135741,-0.05054447661244153,-0.07321305700868491,-0.09737281985884126,-0.1101868708950609,-0.1216176645625454,-0.1213764615593132,-0.1184067098435731,-0.1014804406598962,-0.08132966363027959
-0.08429813803645497,-0.05379543629916127,-0.01976068699292598,0.002286099959642511,0.02396546342079867,0.03227900713721451,0.03942839320965463,0.030246986851709,0.01775943186896693,-0.01001662715198119,-0.03681616531858516,-0.07317286528832266,-0.1018357364014339,-0.1332695301116758,-0.1510290000115888,-0.1673228858291955,-0.1677886973060631,-0.1643518927073657,-0.1435308049927734,-0.1199495861739629
-0.09739862968596519,-0.06123211927516651,-0.0219980416997015,0.005488091153223448,0.0311617152608341,0.04195785630024634,0.04835691686301343,0.03673942735714797,0.01974038805322095,-0.01292821814319819,-0.04568759749003324,-0.08763654617217169,-0.1224304120983382,-0.1586615274255381,-0.1806620916114449,-0.1986650884425997,-0.1987772832737181,-0.1920297836529492,-0.1670013693995081,-0.1380656342655237
-0.09844614225787807,-0.05736003768806068,-0.01420948563258239,0.01778215367592669,0.04587520073113777,0.05797651729723684,0.06222561082925818,0.04767408432550542,0.02578457369573963,-0.01108618180667351,-0.04914294565114103,-0.09511358091122828,-0.1344993295258141,-0.1736038665960822,-0.1985602023594375,-0.2168310461673297,-0.2160673387108575,-0.2056697313323868,-0.1769803841030566,-0.1430943162421454
-0.0938376182237088,-0.04898319550234961,-0.002991605157376589,0.03241191167096134,0.06193503833354047,0.07447218934337299,0.07623974139626466,0.05888895051793198,0.03284143016148079,-0.007234135138661993,-0.04933338693275376,-0.09798218877456089,-0.1404023945711585,-0.1810366005691874,-0.2078810509112862,-0.2259238430121231,-0.2242650986622984,-0.210787553359668,-0.1792500877505264,-0.1414356876960853
-0.08565702206714101,-0.03803999398332478,0.009930161532136285,0.04780243647184952,0.0780117090519631,0.09031245425278847,0.08950614739258293,0.06966198974042842,0.04034543241737767,-0.001997628486020591,-0.04702871172612295,-0.09734520755144306,-0.1415512529156637,-0.182675581837252,-0.2105523053081352,-0.2281775172336336,-0.2257726854016343,-0.209846248404978,-0.1761739083917047,-0.1353606015845509
-0.07296586231114287,-0.0233674565025076,0.0258042826332333,0.06529143255131797,0.09536839538684685,0.1067314179423233,0.1031341790895979,0.08109647461308984,0.04927044016959759,0.005487837384331604,-0.04162933766798393,-0.09280202986237765,-0.1378085155368734,-0.1784814585523231,-0.2066270907063514,-0.2235976837965667,-0.2205740335295173,-0.2025776098485219,-0.1672633545287567,-0.1240961006141017
-0.05420731007774705,-0.003204639975561097,0.04641475627934694,0.08668578987428875,0.1156544881002145,0.1253818113442878,0.1187204621923799,0.09485447177262364,0.06112911708828014,0.01663772275672072,-0.03196524126272191,-0.08332000113797805,-0.1284434605474637,-0.1679016102909723,-0.1957076875024981,-0.2116422559237347,-0.2080447496552162,-0.188066160870709,-0.1513666546806837,-0.1062020517554677
-0.02914555375745135,0.02279013725284709,0.07211985308881749,0.1123077156972973,0.1392393643333877,0.1469010610351767,0.1371674099160301,0.1119282037089095,0.07674494154109029,0.03206411996334962,-0.01761551534093535,-0.06865367633962527,-0.1135875804230012,-0.1514833007958965,-0.1785998030220981,-0.1930012866958926,-0.1886290275144538,-0.1665207838997498,-0.1284876212262399,-0.08153469357201744
-1.594558393792403e-13,0.05238150190036075,0.1007813565184422,0.1400965807942752,0.1645683029376747,0.1702853533102139,0.1579282143141658,0.1316658428041907,0.09520589189201104,0.05045829843834929,-1.63033143588654e-13,-0.05045829843820406,-0.0952058918923382,-0.1316658428040431,-0.1579282143144917,-0.1702853533100669,-0.1645683029380011,-0.1400965807941343,-0.1007813565187604,-0.05238150190022496
0.02914555375754355,0.08153469357165494,0.128487621226342,0.1665207838994013,0.1886290275145914,0.1930012866955685,0.1785998030222619,0.1514833007955946,0.1135875804231853,0.06865367633933964,0.01761551534112578,-0.0320641199636366,-0.07674494154090468,-0.1119282037092088,-0.1371674099158636,-0.1469010610355042,-0.1392393643332576,-0.1123077156976507,-0.07211985308872119,-0.02279013725321191
0.05420731007745963,0.1062020517556336,0.1513666546804043,0.1880661608708868,0.2080447496549318,0.2116422559239129,0.1957076875022067,0.1679016102911469,0.128443460547169,0.08332000113814977,0.03196524126242314,-0.01663772275655467,-0.06112911708858539,-0.09485447177246037,-0.1187204621926897,-0.1253818113441326,-0.1156544881005269,-0.08668578987414176,-0.0464147562796445,0.003204639975717468
